Distance_m,X_m,Y_m,Z_m,Curvature_1/m,Speed_kph,gLat_g,gLong_g,mu_Longitudinal,mu_Lateral,mu_Combined,NormalLoad_per_Tyre_N,LongForce_per_Tyre_N,LatForce_per_Tyre_N,DrivingPhase
378.4661545258021,-416.3055014,-586.2410236,0.0,-0.004740859629011042,56.17837472662966,-0.1176850859824271,1.110070749224967,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
381.42830566243583,-416.6405358,-583.2978805,0.0,-2.014717567943481e-09,62.70218092963316,-6.230249776228381e-08,1.0296761644150576,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
390.85534669388187,-417.7067821,-573.9313325,0.0,-3.021074366452168e-10,79.86864081201142,-1.5157933400146776e-08,1.0210146973746628,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
396.26213277195905,-418.3183171,-568.5592416,0.0,1.5456757958578289e-09,88.0063895568443,9.416137818001052e-08,0.9936814661619289,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
401.6990709402143,-418.9332625,-563.1571921,0.0,-2.5138043688045714e-09,95.38225930898683,-1.7988405887804997e-07,0.9784244375595416,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
408.7853142371237,-419.7347526,-556.116421,0.0,3.275552176759366e-09,92.10105670027768,2.1854442832432692e-07,-0.3414095071646085,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Braking
413.0922837319015,-420.2218928,-551.8370892,0.0,-4.006709022499301e-10,76.69728055048738,-1.8538463065231313e-08,-2.3742123661931935,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Braking
416.68288148997067,-420.6280077,-548.2695322,0.0,-0.014038666620533356,61.12852371123452,-0.4126099216737329,-2.350248104666794,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
419.5881914596699,-420.82475,-545.3708914,0.0,-0.11979556647104712,44.884988435733405,-1.8983180264894068,-2.3310162416088778,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
423.9829499436475,-419.2987931,-541.2495618,0.0,-0.030667342097611676,55.22238912305299,-0.7355844040026154,0.9260584888059201,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
426.58777541780546,-418.1383954,-538.9174827,0.0,0.15990494421995546,38.84995716340752,1.8983180266465889,-2.3253725165711927,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
429.05701642992534,-417.9683105,-536.4541065,0.0,0.06581443444366057,47.988944057899005,1.1921462376794167,1.263993637832349,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
433.9717418941852,-418.8080548,-531.611653,0.0,0.009269354714719567,60.45320854442703,0.2664490675514797,1.0815871477565457,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
437.51927794725543,-419.5507422,-528.1427299,0.0,1.1089267038038262e-09,67.66378248922473,3.993386783756563e-08,1.0241079623506497,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
440.72510978026867,-420.2218928,-525.0079389,0.0,-2.452790699916235e-09,73.51729611633729,-1.0427147896549312e-07,1.0137908978770485,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
443.9944516830606,-420.9063394,-521.8110452,0.0,4.235019981237972e-09,78.99302145373132,2.0785424872308297e-07,1.0045615140271027,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
450.6166798501606,-422.292723,-515.3355648,0.0,-4.4274524506399135e-09,88.97045665217759,-2.756585936118611e-07,0.995234976101762,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
454.2859295578857,-423.0608915,-511.7476252,0.0,0.005597139134882568,91.03937909287419,0.36488051153372697,0.3991711755048327,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
461.0717207260042,-424.6749995,-505.1565997,0.0,0.023791434528824575,64.98870537863455,0.7903553389202252,-2.3556851348455417,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
464.19769232958305,-425.7698161,-502.2286183,0.0,0.0732917551861042,48.657726050588614,1.364849393916759,-2.3349576020188154,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
466.42196180456904,-426.9369968,-500.3351918,0.0,0.2287078108642594,32.48485943624653,1.8983180264229946,-2.3203016030472043,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
468.10529368263786,-428.3376136,-499.4014473,0.0,0.13411167434242835,40.09822841434738,1.6960667743985025,1.291036633861186,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
