: x y z q
#
# 
# FSUK TRACK COORDINATES
#
# Version 1
# 21/03/21
#
# (c) 1999-2021
# IPG Automotive GmbH, Karlsruhe
#
# x y z q
-267.7320452	-848.6222413	0	0
-274.7653538	-849.3296333	0	0
-278.629571	-849.3296333	0	0
-281.5770754	-849.2735409	0	0
-284.668072	-848.9758133	0	0
-287.7902007	-848.6222413	0	0
-290.9347719	-847.9402861	0	0
-296.9368402	-846.5653183	0	0
-299.4941893	-846.130907	0	0
-302.9846763	-846.130907	0	0
-307.6285458	-847.3518076	0	0
-311.9049178	-848.8137833	0	0
-316.1417029	-849.5145365	0	0
-321.4386103	-849.0962595	0	0
-323.9833641	-848.2252144	0	0
-326.9170733	-845.6852893	0	0
-327.3248679	-842.2986472	0	0
-327.8956708	-838.5552644	0	0
-329.4781139	-835.6049468	0	0
-330.5851222	-834.8003393	0	0
-332.3508909	-833.5169246	0	0
-335.636841	-831.116433	0	0
-340.4410965	-827.6067707	0	0
-344.8992212	-824.3499681	0	0
-354.1206582	-817.6134135	0	0
-363.8403066	-810.5128995	0	0
-368.0811198	-807.41485	0	0
-370.5636674	-804.038885	0	0
-370.9408277	-802.0160612	0	0
-368.9584879	-799.4182791	0	0
-366.6100741	-798.3764823	0	0
-363.1690945	-797.0729726	0	0
-355.9129831	-794.3242171	0	0
-350.5641067	-792.2979591	0	0
-348.4353469	-789.155049	0	0
-349.187473	-785.1525927	0	0
-352.9265332	-779.7026617	0	0
-359.5013419	-770.0989954	0	0
-365.5709982	-761.2331933	0	0
-371.8523701	-752.0581432	0	0
-377.8308323	-743.3255461	0	0
-381.5797365	-737.7813749	0	0
-382.6493356	-736.1995686	0	0
-384.7528657	-734.1331677	0	0
-386.6907221	-733.1857712	0	0
-388.348666	-732.4106286	0	0
-390.0066098	-731.635486	0	0
-391.5784267	-730.7957482	0	0
-392.4987623	-729.6585628	0	0
-393.178403	-727.764794	0	0
-393.0004129	-725.1203703	0	0
-392.6945457	-723.9277269	0	0
-392.0850355	-722.0945394	0	0
-391.5784267	-720.0834794	0	0
-391.9463906	-716.7396892	0	0
-392.6688099	-713.6441151	0	0
-394.9154052	-704.0174311	0	0
-396.9758813	-695.1882697	0	0
-399.2313413	-685.5236003	0	0
-400.4233124	-680.4159917	0	0
-401.7250948	-676.2106663	0	0
-402.9381034	-674.5358187	0	0
-405.7904744	-672.2193495	0	0
-407.3459297	-671.0095509	0	0
-408.3264551	-670.039304	0	0
-408.9587987	-668.7139971	0	0
-409.5391608	-667.0563267	0	0
-409.701929	-665.5645399	0	0
-409.2005835	-664.0779197	0	0
-407.8264096	-661.3180807	0	0
-406.2660361	-657.7549175	0	0
-406.2660361	-654.4239679	0	0
-407.0546085	-649.17318	0	0
-409.0941823	-635.5924744	0	0
-411.4632643	-619.8177049	0	0
-412.3452356	-613.9450111	0	0
-413.2594887	-607.8573656	0	0
-413.7189757	-605.161709	0	0
-414.707972	-602.7921144	0	0
-415.8938804	-600.6281048	0	0
-417.4957652	-597.7616941	0	0
-417.2070764	-595.3705565	0	0
-416.38039	-593.3906293	0	0
-415.8938804	-591.9436561	0	0
-415.8341016	-589.8735337	0	0
-416.3055014	-586.2410236	0	0
-416.6405358	-583.2978805	0	0
-417.7067821	-573.9313325	0	0
-418.3183171	-568.5592416	0	0
-418.9332625	-563.1571921	0	0
-419.7347526	-556.116421	0	0
-420.2218928	-551.8370892	0	0
-420.6280077	-548.2695322	0	0
-420.82475	-545.3708914	0	0
-419.2987931	-541.2495618	0	0
-418.1383954	-538.9174827	0	0
-417.9683105	-536.4541065	0	0
-418.8080548	-531.611653	0	0
-419.5507422	-528.1427299	0	0
-420.2218928	-525.0079389	0	0
-420.9063394	-521.8110452	0	0
-422.292723	-515.3355648	0	0
-423.0608915	-511.7476252	0	0
-424.6749995	-505.1565997	0	0
-425.7698161	-502.2286183	0	0
-426.9369968	-500.3351918	0	0
-428.3376136	-499.4014473	0	0
-429.9976039	-498.7789509	0	0
-432.1244665	-499.0383244	0	0
-434.2513291	-502.2286183	0	0
-434.53664	-503.7589218	0	0
-434.53664	-506.2489073	0	0
-433.7844568	-510.0357602	0	0
-433.4732087	-511.7476252	0	0
-432.8457846	-515.7350115	0	0
-433.6912123	-518.7730283	0	0
-434.53664	-521.8110452	0	0
-432.647264	-525.3217292	0	0
-430.757888	-528.8324133	0	0
-431.7191791	-532.2867814	0	0
-432.6026186	-535.4799656	0	0
-432.2179869	-537.4996737	0	0
-431.0060003	-542.1080737	0	0
-430.1478952	-545.3708914	0	0
-429.0935223	-549.8464067	0	0
-428.9743027	-551.527327	0	0
-429.9976039	-554.4792495	0	0
-430.757888	-559.5031945	0	0
-430.4906847	-560.9791557	0	0
-429.9976039	-562.1712782	0	0
-428.6620801	-563.6188556	0	0
-427.5836172	-565.3296001	0	0
-427.3074581	-567.5388726	0	0
-427.9255284	-569.8270477	0	0
-428.6620801	-572.1152228	0	0
-428.6620801	-573.5749545	0	0
-428.3376136	-575.6849342	0	0
-427.3074581	-577.3350465	0	0
-426.4667111	-578.4982404	0	0
-425.7698161	-580.2836079	0	0
-425.7698161	-583.8255566	0	0
-426.4409364	-591.9436561	0	0
-427.3969197	-603.5075561	0	0
-427.9510548	-610.2105638	0	0
-428.7452736	-619.8177049	0	0
-429.4788459	-628.691246	0	0
-430.2144915	-637.5898663	0	0
-430.4076465	-639.9263344	0	0
-430.4076465	-644.9775111	0	0
-429.1863302	-648.1505382	0	0
-428.512862	-649.17318	0	0
-427.713928	-650.4623919	0	0
-426.7013611	-651.9130887	0	0
-425.5697714	-653.4301048	0	0
-424.6749995	-654.8713075	0	0
-424.012735	-656.2924168	0	0
-423.4332536	-657.7549175	0	0
-423.0883241	-659.2864042	0	0
-423.2570901	-661.3180807	0	0
-424.012735	-663.3269885	0	0
-425.0818054	-665.3281938	0	0
-426.6334347	-668.2397734	0	0
-427.3074581	-669.7867491	0	0
-427.4021012	-671.0095509	0	0
-427.4021012	-672.2193495	0	0
-427.3554593	-673.4674726	0	0
